lat_round,lon_round,count
41.897,-87.638,2
41.897,-87.637,2
41.897,-87.636,2
41.897,-87.635,1
41.897,-87.634,2
41.897,-87.631,1
41.897,-87.628,32
41.897,-87.627,4
41.897,-87.626,8
41.897,-87.625,1
41.897,-87.624,3
41.897,-87.621,1
41.898,-87.771,1
41.898,-87.769,3
41.898,-87.751,2
41.898,-87.734,2
41.898,-87.732,1
41.898,-87.731,1
41.898,-87.73,1
41.898,-87.726,2
41.898,-87.725,1
41.898,-87.722,2
41.898,-87.719,2
41.898,-87.718,1
41.898,-87.716,1
41.898,-87.705,1
41.898,-87.696,1
41.898,-87.693,2
41.898,-87.69,1
41.898,-87.68,1
41.898,-87.678,1
41.898,-87.676,2
41.898,-87.673,1
41.898,-87.64,1
41.898,-87.636,1
41.898,-87.633,1
41.898,-87.632,2
41.898,-87.63,1
41.898,-87.628,1
41.898,-87.627,1
41.898,-87.625,1
41.898,-87.624,29
41.898,-87.623,1
41.898,-87.619,1
41.899,-87.773,1
41.899,-87.77,2
41.899,-87.769,1
41.899,-87.767,1
41.899,-87.766,1
41.899,-87.765,1
41.899,-87.764,1
41.899,-87.762,1
41.899,-87.761,1
41.899,-87.76,1
41.899,-87.758,1
41.899,-87.754,1
41.899,-87.749,1
41.899,-87.74,1
41.899,-87.734,1
41.899,-87.732,1
41.899,-87.731,1
41.899,-87.723,1
41.899,-87.721,1
41.899,-87.718,2
41.899,-87.717,1
41.899,-87.716,1
41.899,-87.712,2
41.899,-87.709,1
41.899,-87.707,1
41.899,-87.7,1
41.899,-87.697,1
41.899,-87.696,1
41.899,-87.692,1
41.899,-87.691,1
41.899,-87.685,1
41.899,-87.683,1
41.899,-87.671,1
41.899,-87.658,1
41.899,-87.637,1
41.899,-87.632,1
41.899,-87.631,2
41.899,-87.63,1
41.899,-87.629,1
41.899,-87.628,1
41.899,-87.627,1
41.899,-87.625,1
41.899,-87.624,8
41.899,-87.621,2
41.9,-87.764,1
41.9,-87.763,1
41.9,-87.759,1
41.9,-87.757,1
41.9,-87.752,1
41.9,-87.75,1
41.9,-87.747,1
41.9,-87.736,2
41.9,-87.734,1
41.9,-87.732,1
41.9,-87.726,1
41.9,-87.725,1
41.9,-87.723,1
41.9,-87.721,3
41.9,-87.719,1
41.9,-87.718,3
41.9,-87.716,1
41.9,-87.715,1
41.9,-87.713,1
41.9,-87.709,1
41.9,-87.708,1
41.9,-87.699,1
41.9,-87.691,1
41.9,-87.69,2
41.9,-87.688,2
41.9,-87.676,1
41.9,-87.674,1
41.9,-87.667,1
41.9,-87.642,1
41.9,-87.637,1
41.9,-87.628,5
41.9,-87.627,1
41.9,-87.625,1
41.9,-87.619,1
41.901,-87.775,1
41.901,-87.768,1
41.901,-87.766,1
41.901,-87.753,1
41.901,-87.752,1
41.901,-87.751,4
41.901,-87.739,1
41.901,-87.734,1
41.901,-87.727,1
41.901,-87.725,1
41.901,-87.724,1
41.901,-87.722,2
41.901,-87.721,2
41.901,-87.719,2
41.901,-87.717,1
41.901,-87.716,1
41.901,-87.715,1
41.901,-87.714,1
41.901,-87.707,1
41.901,-87.69,1
41.901,-87.687,1
41.901,-87.671,1
41.901,-87.663,1
41.901,-87.633,1
41.901,-87.632,1
41.901,-87.631,3
41.901,-87.628,3
41.901,-87.627,3
41.901,-87.624,1
41.901,-87.623,1
41.902,-87.775,1
41.902,-87.774,1
41.902,-87.771,1
41.902,-87.767,1
41.902,-87.766,9
41.902,-87.765,2
41.902,-87.764,1
41.902,-87.762,1
41.902,-87.76,1
41.902,-87.759,2
41.902,-87.756,2
41.902,-87.755,2
41.902,-87.754,2
41.902,-87.751,1
41.902,-87.75,1
41.902,-87.749,1
41.902,-87.746,2
41.902,-87.74,1
41.902,-87.734,1
41.902,-87.727,1
41.902,-87.726,3
41.902,-87.724,1
41.902,-87.72,2
41.902,-87.719,1
41.902,-87.717,3
41.902,-87.716,1
41.902,-87.709,1
41.902,-87.698,1
41.902,-87.695,1
41.902,-87.693,3
41.902,-87.692,1
41.902,-87.687,1
41.902,-87.675,3
41.902,-87.673,1
41.902,-87.671,1
41.902,-87.668,1
41.902,-87.665,2
41.902,-87.641,1
41.902,-87.633,1
41.902,-87.629,1
41.902,-87.628,2
41.902,-87.627,1
41.903,-87.774,1
41.903,-87.773,1
41.903,-87.768,1
41.903,-87.765,1
41.903,-87.764,1
41.903,-87.759,2
41.903,-87.757,1
41.903,-87.754,2
41.903,-87.752,1
41.903,-87.746,1
41.903,-87.736,1
41.903,-87.735,1
41.903,-87.732,4
41.903,-87.731,1
41.903,-87.729,1
41.903,-87.727,2
41.903,-87.726,5
41.903,-87.723,5
41.903,-87.722,1
41.903,-87.719,1
41.903,-87.718,3
41.903,-87.71,1
41.903,-87.707,2
41.903,-87.706,1
41.903,-87.701,1
41.903,-87.7,1
41.903,-87.698,1
41.903,-87.697,4
41.903,-87.696,1
41.903,-87.695,2
41.903,-87.694,1
41.903,-87.693,1
41.903,-87.687,1
41.903,-87.681,1
41.903,-87.678,3
41.903,-87.677,1
41.903,-87.673,1
41.903,-87.672,2
41.903,-87.67,1
41.903,-87.669,1
41.903,-87.668,2
41.903,-87.667,1
41.903,-87.666,2
41.903,-87.634,1
41.903,-87.633,1
41.903,-87.631,10
41.903,-87.63,1
41.903,-87.629,17
41.903,-87.628,1
41.903,-87.625,1
41.904,-87.775,1
41.904,-87.773,1
41.904,-87.759,1
41.904,-87.747,2
41.904,-87.734,1
41.904,-87.732,1
41.904,-87.726,3
41.904,-87.724,1
41.904,-87.722,1
41.904,-87.708,1
41.904,-87.697,1
41.904,-87.695,1
41.904,-87.692,1
41.904,-87.676,1
41.904,-87.67,1
41.904,-87.668,5
41.904,-87.667,20
41.904,-87.658,1
41.904,-87.654,1
41.904,-87.648,1
41.904,-87.644,1
41.904,-87.643,3
41.904,-87.639,7
41.904,-87.633,3
41.904,-87.632,8
41.904,-87.631,49
41.904,-87.63,5
41.904,-87.629,9
41.905,-87.766,1
41.905,-87.761,1
41.905,-87.756,1
41.905,-87.749,1
41.905,-87.736,2
41.905,-87.735,1
41.905,-87.734,2
41.905,-87.732,2
41.905,-87.731,1
41.905,-87.729,1
41.905,-87.727,1
41.905,-87.723,3
41.905,-87.722,1
41.905,-87.707,1
41.905,-87.693,1
41.905,-87.689,1
41.905,-87.669,1
41.905,-87.664,1
41.905,-87.65,1
41.905,-87.641,3
41.905,-87.635,2
41.905,-87.633,3
41.905,-87.631,1
41.906,-87.768,1
41.906,-87.756,1
41.906,-87.753,1
41.906,-87.747,1
41.906,-87.731,1
41.906,-87.728,1
41.906,-87.727,1
41.906,-87.726,3
41.906,-87.724,1
41.906,-87.715,1
41.906,-87.713,1
41.906,-87.697,1
41.906,-87.687,1
41.906,-87.683,1
41.906,-87.681,1
41.906,-87.68,1
41.906,-87.67,3
41.906,-87.666,1
41.906,-87.641,1
41.906,-87.638,4
41.906,-87.637,1
41.906,-87.635,1
41.906,-87.629,2
41.906,-87.627,1
41.906,-87.626,1
41.907,-87.776,1
41.907,-87.763,1
41.907,-87.76,1
41.907,-87.746,1
41.907,-87.733,1
41.907,-87.73,1
41.907,-87.729,2
41.907,-87.726,1
41.907,-87.725,2
41.907,-87.723,1
41.907,-87.72,1
41.907,-87.717,1
41.907,-87.715,1
41.907,-87.71,1
41.907,-87.692,1
41.907,-87.691,1
41.907,-87.681,3
41.907,-87.677,1
41.907,-87.673,1
41.907,-87.67,1
41.907,-87.667,1
41.907,-87.649,1
41.907,-87.648,1
41.907,-87.644,1
41.907,-87.641,1
41.907,-87.64,5
41.907,-87.639,2
41.907,-87.635,2
41.907,-87.633,1
41.907,-87.632,3
41.907,-87.626,1
41.908,-87.776,1
41.908,-87.774,3
41.908,-87.773,2
41.908,-87.767,1
41.908,-87.766,2
41.908,-87.765,1
41.908,-87.764,1
41.908,-87.761,1
41.908,-87.755,1
41.908,-87.752,1
41.908,-87.751,1
41.908,-87.75,1
41.908,-87.749,1
41.908,-87.747,1
41.908,-87.746,4
41.908,-87.744,1
41.908,-87.734,1
41.908,-87.73,1
41.908,-87.722,1
41.908,-87.72,1
41.908,-87.718,1
41.908,-87.69,1
41.908,-87.689,1
41.908,-87.679,1
41.908,-87.678,1
41.908,-87.675,1
41.908,-87.674,3
41.908,-87.651,1
41.908,-87.648,1
41.908,-87.64,1
41.908,-87.639,3
41.908,-87.638,2
41.908,-87.635,3
41.908,-87.629,2
41.909,-87.804,1
41.909,-87.803,2
41.909,-87.797,1
41.909,-87.795,1
41.909,-87.791,1
41.909,-87.789,3
41.909,-87.778,1
41.909,-87.776,1
41.909,-87.775,1
41.909,-87.774,3
41.909,-87.766,3
41.909,-87.765,3
41.909,-87.764,1
41.909,-87.763,2
41.909,-87.762,1
41.909,-87.761,1
41.909,-87.76,2
41.909,-87.759,2
41.909,-87.758,2
41.909,-87.757,3
41.909,-87.756,4
41.909,-87.745,1
41.909,-87.736,2
41.909,-87.734,1
41.909,-87.729,1
41.909,-87.725,1
41.909,-87.712,2
41.909,-87.693,1
41.909,-87.687,2
41.909,-87.685,1
41.909,-87.677,2
41.909,-87.676,2
41.909,-87.675,1
41.909,-87.673,1
41.909,-87.667,1
41.909,-87.653,10
41.909,-87.652,1
41.909,-87.647,2
41.909,-87.632,3
41.909,-87.631,1
41.909,-87.63,3
41.91,-87.782,1
41.91,-87.775,4
41.91,-87.774,2
41.91,-87.773,1
41.91,-87.766,1
41.91,-87.764,2
41.91,-87.761,1
41.91,-87.757,1
41.91,-87.756,1
41.91,-87.754,2
41.91,-87.753,2
41.91,-87.752,2
41.91,-87.751,1
41.91,-87.75,2
41.91,-87.749,1
41.91,-87.747,3
41.91,-87.746,1
41.91,-87.745,4
41.91,-87.744,2
41.91,-87.743,3
41.91,-87.74,2
41.91,-87.737,5
41.91,-87.735,1
41.91,-87.734,2
41.91,-87.731,3
41.91,-87.73,1
41.91,-87.729,1
41.91,-87.728,2
41.91,-87.727,3
41.91,-87.724,1
41.91,-87.722,1
41.91,-87.721,1
41.91,-87.72,2
41.91,-87.719,1
41.91,-87.717,1
41.91,-87.716,2
41.91,-87.715,1
41.91,-87.712,1
41.91,-87.711,2
41.91,-87.71,2
41.91,-87.708,4
41.91,-87.707,2
41.91,-87.706,1
41.91,-87.704,1
41.91,-87.699,1
41.91,-87.698,1
41.91,-87.697,1
41.91,-87.695,1
41.91,-87.694,1
41.91,-87.691,2
41.91,-87.69,1
41.91,-87.689,1
41.91,-87.684,1
41.91,-87.683,2
41.91,-87.679,2
41.91,-87.678,4
41.91,-87.677,21
41.91,-87.674,1
41.91,-87.67,1
41.91,-87.652,1
41.91,-87.648,1
41.91,-87.639,6
41.91,-87.636,1
41.91,-87.635,12
41.91,-87.632,1
41.911,-87.761,1
41.911,-87.75,1
41.911,-87.749,2
41.911,-87.747,1
41.911,-87.736,1
41.911,-87.735,1
41.911,-87.732,1
41.911,-87.731,1
41.911,-87.723,1
41.911,-87.72,1
41.911,-87.719,1
41.911,-87.712,1
41.911,-87.71,1
41.911,-87.695,1
41.911,-87.69,1
41.911,-87.688,1
41.911,-87.679,2
41.911,-87.678,2
41.911,-87.677,5
41.911,-87.676,2
41.911,-87.674,1
41.911,-87.673,1
41.911,-87.67,1
41.911,-87.669,1
41.911,-87.668,2
41.911,-87.663,1
41.911,-87.662,1
41.911,-87.661,1
41.911,-87.658,1
41.911,-87.653,2
41.911,-87.652,3
41.911,-87.65,5
41.911,-87.649,15
41.911,-87.648,1
41.911,-87.647,2
41.911,-87.639,2
41.911,-87.638,7
41.911,-87.637,1
41.911,-87.635,1
41.911,-87.633,2
41.911,-87.626,1
41.912,-87.802,1
41.912,-87.782,1
41.912,-87.775,1
41.912,-87.774,1
41.912,-87.773,1
41.912,-87.772,1
41.912,-87.764,1
41.912,-87.763,1
41.912,-87.761,1
41.912,-87.759,1
41.912,-87.756,2
41.912,-87.754,1
41.912,-87.752,1
41.912,-87.745,2
41.912,-87.736,2
41.912,-87.73,1
41.912,-87.727,1
41.912,-87.724,1
41.912,-87.722,1
41.912,-87.718,1
41.912,-87.716,1
41.912,-87.701,1
41.912,-87.686,1
41.912,-87.682,1
41.912,-87.681,1
41.912,-87.679,2
41.912,-87.637,1
41.912,-87.633,1
41.912,-87.632,2
41.912,-87.627,1
41.913,-87.794,1
41.913,-87.781,1
41.913,-87.78,1
41.913,-87.768,1
41.913,-87.762,1
41.913,-87.759,1
41.913,-87.756,1
41.913,-87.754,1
41.913,-87.752,1
41.913,-87.747,1
41.913,-87.746,1
41.913,-87.717,1
41.913,-87.715,1
41.913,-87.712,1
41.913,-87.707,1
41.913,-87.706,1
41.913,-87.7,1
41.913,-87.695,1
41.913,-87.693,2
41.913,-87.692,1
41.913,-87.69,1
41.913,-87.675,1
41.913,-87.65,1
41.913,-87.648,1
41.913,-87.643,1
41.913,-87.64,3
41.913,-87.635,2
41.913,-87.634,1
41.913,-87.633,4
41.914,-87.795,1
41.914,-87.791,1
41.914,-87.747,1
41.914,-87.735,2
41.914,-87.733,1
41.914,-87.73,1
41.914,-87.728,1
41.914,-87.726,1
41.914,-87.72,2
41.914,-87.718,1
41.914,-87.714,1
41.914,-87.712,1
41.914,-87.71,1
41.914,-87.709,1
41.914,-87.704,1
41.914,-87.703,1
41.914,-87.701,1
41.914,-87.687,2
41.914,-87.678,1
41.914,-87.654,1
41.914,-87.649,1
41.914,-87.648,1
41.914,-87.635,2
41.915,-87.785,1
41.915,-87.749,1
41.915,-87.748,1
41.915,-87.746,2
41.915,-87.738,1
41.915,-87.726,2
41.915,-87.721,1
41.915,-87.713,2
41.915,-87.709,1
41.915,-87.702,1
41.915,-87.678,2
41.915,-87.648,1
41.915,-87.642,1
41.915,-87.639,2
41.915,-87.636,1
41.916,-87.799,1
41.916,-87.748,2
41.916,-87.746,1
41.916,-87.736,2
41.916,-87.733,1
41.916,-87.729,1
41.916,-87.724,1
41.916,-87.72,1
41.916,-87.719,1
41.916,-87.717,1
41.916,-87.715,1
41.916,-87.712,1
41.916,-87.703,1
41.916,-87.7,1
41.916,-87.687,6
41.916,-87.682,1
41.916,-87.678,1
41.916,-87.676,1
41.916,-87.67,1
41.916,-87.642,1
41.917,-87.786,1
41.917,-87.775,1
41.917,-87.755,1
41.917,-87.753,1
41.917,-87.749,1
41.917,-87.746,1
41.917,-87.745,1
41.917,-87.741,1
41.917,-87.739,2
41.917,-87.736,1
41.917,-87.733,1
41.917,-87.732,1
41.917,-87.727,2
41.917,-87.721,1
41.917,-87.717,2
41.917,-87.716,3
41.917,-87.711,1
41.917,-87.69,1
41.917,-87.688,1
41.917,-87.687,5
41.917,-87.675,1
41.917,-87.667,1
41.917,-87.654,1
41.917,-87.648,1
41.917,-87.639,2
41.917,-87.637,1
41.918,-87.759,1
41.918,-87.751,1
41.918,-87.749,1
41.918,-87.746,1
41.918,-87.739,1
41.918,-87.738,1
41.918,-87.733,1
41.918,-87.727,1
41.918,-87.723,1
41.918,-87.72,1
41.918,-87.715,1
41.918,-87.69,6
41.918,-87.689,1
41.918,-87.678,1
41.918,-87.673,1
41.918,-87.669,1
41.918,-87.668,1
41.918,-87.659,1
41.918,-87.658,1
41.918,-87.653,2
41.918,-87.65,1
41.918,-87.647,1
41.918,-87.644,1
41.918,-87.638,2
41.919,-87.785,1
41.919,-87.784,1
41.919,-87.782,1
41.919,-87.768,2
41.919,-87.749,1
41.919,-87.715,1
41.919,-87.707,1
41.919,-87.69,2
41.919,-87.689,1
41.919,-87.653,2
41.919,-87.649,5
41.919,-87.647,4
41.919,-87.646,1
41.919,-87.636,2
41.919,-87.635,1
41.92,-87.775,1
41.92,-87.769,2
41.92,-87.768,3
41.92,-87.761,1
41.92,-87.754,1
41.92,-87.75,1
41.92,-87.732,1
41.92,-87.724,1
41.92,-87.718,1
41.92,-87.714,1
41.92,-87.707,1
41.92,-87.697,1
41.92,-87.695,1
41.92,-87.687,2
41.92,-87.678,1
41.92,-87.668,1
41.92,-87.656,1
41.92,-87.65,1
41.921,-87.776,2
41.921,-87.771,1
41.921,-87.77,1
41.921,-87.767,1
41.921,-87.759,1
41.921,-87.757,1
41.921,-87.756,1
41.921,-87.752,1
41.921,-87.751,1
41.921,-87.747,2
41.921,-87.746,1
41.921,-87.738,1
41.921,-87.73,1
41.921,-87.729,1
41.921,-87.724,1
41.921,-87.719,1
41.921,-87.706,1
41.921,-87.684,1
41.921,-87.68,1
41.921,-87.664,2
41.921,-87.663,1
41.921,-87.65,1
41.921,-87.649,1
41.921,-87.636,1
41.922,-87.784,1
41.922,-87.783,1
41.922,-87.776,1
41.922,-87.739,2
41.922,-87.735,1
41.922,-87.714,1
41.922,-87.697,5
41.922,-87.696,1
41.922,-87.688,1
41.922,-87.666,1
41.922,-87.663,3
41.922,-87.662,1
41.922,-87.659,1
41.922,-87.658,1
41.922,-87.656,1
41.922,-87.653,1
41.922,-87.651,1
41.922,-87.645,1
41.923,-87.806,1
41.923,-87.804,1
41.923,-87.786,1
41.923,-87.778,1
41.923,-87.776,1
41.923,-87.772,1
41.923,-87.771,1
41.923,-87.768,3
41.923,-87.766,2
41.923,-87.756,1
41.923,-87.751,1
41.923,-87.737,1
41.923,-87.733,1
41.923,-87.73,1
41.923,-87.728,1
41.923,-87.727,1
41.923,-87.726,1
41.923,-87.722,2
41.923,-87.711,1
41.923,-87.699,1
41.923,-87.697,2
41.923,-87.668,1
41.923,-87.651,1
41.923,-87.647,1
41.923,-87.646,1
41.923,-87.645,20
41.923,-87.64,1
41.924,-87.803,1
41.924,-87.802,1
41.924,-87.795,1
41.924,-87.791,1
41.924,-87.79,1
41.924,-87.776,1
41.924,-87.775,1
41.924,-87.766,3
41.924,-87.765,1
41.924,-87.756,2
41.924,-87.752,1
41.924,-87.747,3
41.924,-87.746,2
41.924,-87.736,1
41.924,-87.733,1
41.924,-87.728,1
41.924,-87.727,2
41.924,-87.726,1
41.924,-87.709,1
41.924,-87.7,2
41.924,-87.699,11
41.924,-87.696,1
41.924,-87.685,1
41.924,-87.668,1
41.924,-87.667,1
41.924,-87.654,1
41.924,-87.651,2
41.924,-87.65,1
41.924,-87.646,1
41.924,-87.644,2
41.925,-87.772,1
41.925,-87.766,1
41.925,-87.761,2
41.925,-87.76,1
41.925,-87.755,1
41.925,-87.754,2
41.925,-87.746,1
41.925,-87.727,1
41.925,-87.724,1
41.925,-87.723,1
41.925,-87.722,1
41.925,-87.716,1
41.925,-87.715,1
41.925,-87.71,1
41.925,-87.709,2
41.925,-87.701,1
41.925,-87.697,1
41.925,-87.692,1
41.925,-87.684,2
41.925,-87.678,1
41.925,-87.676,1
41.925,-87.674,2
41.925,-87.672,1
41.925,-87.67,1
41.925,-87.669,1
41.925,-87.668,1
41.925,-87.663,4
41.925,-87.66,1
41.925,-87.659,1
41.925,-87.653,1
41.925,-87.652,19
41.925,-87.65,2
41.925,-87.648,1
41.925,-87.647,1
41.925,-87.638,1
41.926,-87.798,1
41.926,-87.794,1
41.926,-87.786,2
41.926,-87.775,1
41.926,-87.766,1
41.926,-87.759,1
41.926,-87.739,1
41.926,-87.722,1
41.926,-87.719,1
41.926,-87.703,1
41.926,-87.693,1
41.926,-87.691,1
41.926,-87.685,1
41.926,-87.666,1
41.926,-87.649,3
41.926,-87.645,1
41.926,-87.642,1
41.927,-87.781,1
41.927,-87.749,1
41.927,-87.746,1
41.927,-87.738,1
41.927,-87.733,1
41.927,-87.727,1
41.927,-87.722,1
41.927,-87.716,1
41.927,-87.712,1
41.927,-87.709,1
41.927,-87.704,2
41.927,-87.702,1
41.927,-87.688,2
41.927,-87.669,1
41.927,-87.667,1
41.927,-87.654,1
41.927,-87.651,1
41.927,-87.646,1
41.927,-87.645,2
41.927,-87.642,1
41.927,-87.638,1
41.928,-87.775,1
41.928,-87.764,1
41.928,-87.749,1
41.928,-87.719,1
41.928,-87.711,1
41.928,-87.703,1
41.928,-87.698,1
41.928,-87.688,1
41.928,-87.682,1
41.928,-87.673,2
41.928,-87.668,1
41.928,-87.644,1
41.928,-87.642,3
41.929,-87.77,1
41.929,-87.767,1
41.929,-87.748,1
41.929,-87.734,1
41.929,-87.724,1
41.929,-87.723,1
41.929,-87.711,1
41.929,-87.708,6
41.929,-87.706,1
41.929,-87.699,1
41.929,-87.688,1
41.929,-87.673,1
41.929,-87.667,1
41.929,-87.662,2
41.929,-87.65,1
41.929,-87.649,3
41.93,-87.806,1
41.93,-87.786,1
41.93,-87.782,1
41.93,-87.777,1
41.93,-87.757,1
41.93,-87.715,1
41.93,-87.713,1
41.93,-87.711,5
41.93,-87.707,1
41.93,-87.703,1
41.93,-87.686,1
41.93,-87.684,4
41.93,-87.666,1
41.93,-87.649,1
41.93,-87.648,1
41.93,-87.646,1
41.93,-87.644,2
41.93,-87.641,1
41.931,-87.789,1
41.931,-87.787,3
41.931,-87.779,1
41.931,-87.776,1
41.931,-87.775,1
41.931,-87.774,1
41.931,-87.767,1
41.931,-87.76,2
41.931,-87.756,1
41.931,-87.755,1
41.931,-87.75,1
41.931,-87.728,1
41.931,-87.727,1
41.931,-87.722,1
41.931,-87.716,1
41.931,-87.71,1
41.931,-87.708,1
41.931,-87.702,1
41.931,-87.698,3
41.931,-87.68,2
41.931,-87.679,1
41.931,-87.666,1
41.931,-87.654,1
41.931,-87.652,1
41.931,-87.649,1
41.931,-87.647,1
41.931,-87.642,1
41.932,-87.776,1
41.932,-87.771,1
41.932,-87.766,1
41.932,-87.748,1
41.932,-87.743,4
41.932,-87.742,1
41.932,-87.74,1
41.932,-87.737,1
41.932,-87.728,4
41.932,-87.727,1
41.932,-87.725,1
41.932,-87.723,1
41.932,-87.722,1
41.932,-87.719,1
41.932,-87.718,1
41.932,-87.716,1
41.932,-87.713,3
41.932,-87.712,2
41.932,-87.709,1
41.932,-87.708,1
41.932,-87.699,1
41.932,-87.692,1
41.932,-87.664,1
41.932,-87.661,1
41.932,-87.656,1
41.932,-87.655,1
41.932,-87.644,2
41.932,-87.642,1
41.932,-87.641,1
41.932,-87.637,1
41.933,-87.796,1
41.933,-87.777,1
41.933,-87.761,1
41.933,-87.76,1
41.933,-87.759,1
41.933,-87.758,2
41.933,-87.755,1
41.933,-87.721,3
41.933,-87.715,2
41.933,-87.714,2
41.933,-87.713,1
41.933,-87.71,2
41.933,-87.707,1
41.933,-87.661,1
41.933,-87.658,1
41.933,-87.657,1
41.933,-87.656,1
41.933,-87.653,1
41.933,-87.652,1
41.933,-87.651,2
41.933,-87.65,1
41.933,-87.649,1
41.933,-87.647,1
41.933,-87.645,1
41.933,-87.644,1
41.934,-87.786,1
41.934,-87.78,1
41.934,-87.776,1
41.934,-87.774,2
41.934,-87.769,1
41.934,-87.764,1
41.934,-87.753,1
41.934,-87.726,1
41.934,-87.725,2
41.934,-87.724,1
41.934,-87.716,4
41.934,-87.715,5
41.934,-87.703,1
41.934,-87.701,1
41.934,-87.667,1
41.934,-87.666,1
41.934,-87.652,2
41.934,-87.648,1
41.934,-87.646,1
41.934,-87.645,3
41.935,-87.786,1
41.935,-87.784,1
41.935,-87.783,1
41.935,-87.776,1
41.935,-87.771,1
41.935,-87.752,1
41.935,-87.75,1
41.935,-87.747,1
41.935,-87.746,1
41.935,-87.73,1
41.935,-87.727,1
41.935,-87.725,2
41.935,-87.716,1
41.935,-87.71,1
41.935,-87.705,1
41.935,-87.672,1
41.935,-87.671,1
41.935,-87.669,2
41.935,-87.664,1
41.935,-87.652,1
41.935,-87.65,1
41.936,-87.766,1
41.936,-87.754,1
41.936,-87.749,1
41.936,-87.748,2
41.936,-87.746,1
41.936,-87.727,3
41.936,-87.723,1
41.936,-87.722,1
41.936,-87.718,1
41.936,-87.712,1
41.936,-87.709,1
41.936,-87.703,1
41.936,-87.699,1
41.936,-87.667,1
41.936,-87.662,1
41.936,-87.659,1
41.936,-87.654,1
41.936,-87.653,1
41.936,-87.647,1
41.936,-87.646,1
41.936,-87.645,2
41.936,-87.64,1
41.937,-87.815,1
41.937,-87.796,1
41.937,-87.757,1
41.937,-87.749,1
41.937,-87.746,1
41.937,-87.739,1
41.937,-87.727,2
41.937,-87.721,1
41.937,-87.72,1
41.937,-87.714,1
41.937,-87.711,1
41.937,-87.681,1
41.937,-87.671,1
41.937,-87.666,1
41.937,-87.664,1
41.937,-87.662,1
41.937,-87.656,1
41.937,-87.648,3
41.937,-87.644,2
41.937,-87.642,1
41.938,-87.834,1
41.938,-87.812,1
41.938,-87.807,2
41.938,-87.796,1
41.938,-87.79,1
41.938,-87.783,1
41.938,-87.782,1
41.938,-87.776,1
41.938,-87.763,1
41.938,-87.738,1
41.938,-87.724,1
41.938,-87.714,1
41.938,-87.711,1
41.938,-87.708,1
41.938,-87.701,1
41.938,-87.678,1
41.938,-87.676,1
41.938,-87.67,1
41.938,-87.664,1
41.938,-87.66,1
41.938,-87.657,1
41.938,-87.653,1
41.938,-87.644,1
41.939,-87.807,1
41.939,-87.771,1
41.939,-87.768,2
41.939,-87.767,4
41.939,-87.765,1
41.939,-87.762,2
41.939,-87.76,1
41.939,-87.758,2
41.939,-87.757,2
41.939,-87.755,5
41.939,-87.747,1
41.939,-87.746,2
41.939,-87.744,1
41.939,-87.743,1
41.939,-87.741,1
41.939,-87.739,1
41.939,-87.731,1
41.939,-87.728,1
41.939,-87.727,2
41.939,-87.723,3
41.939,-87.719,1
41.939,-87.718,4
41.939,-87.716,1
41.939,-87.713,2
41.939,-87.712,5
41.939,-87.711,1
41.939,-87.702,1
41.939,-87.7,1
41.939,-87.699,1
41.939,-87.668,1
41.939,-87.655,1
41.939,-87.653,2
41.939,-87.65,1
41.939,-87.649,3
41.939,-87.645,1
41.939,-87.644,1
41.939,-87.643,1
41.939,-87.642,1
41.939,-87.641,1
41.939,-87.638,1
41.94,-87.779,1
41.94,-87.765,3
41.94,-87.761,1
41.94,-87.757,1
41.94,-87.74,1
41.94,-87.727,2
41.94,-87.725,3
41.94,-87.721,1
41.94,-87.719,1
41.94,-87.713,1
41.94,-87.708,1
41.94,-87.707,1
41.94,-87.684,1
41.94,-87.67,2
41.94,-87.669,2
41.94,-87.661,1
41.94,-87.66,1
41.94,-87.658,1
41.94,-87.654,4
41.94,-87.653,21
41.94,-87.652,2
41.94,-87.651,2
41.94,-87.649,6
41.94,-87.645,1
41.94,-87.644,5
41.941,-87.827,1
41.941,-87.757,1
41.941,-87.754,1
41.941,-87.753,1
41.941,-87.748,1
41.941,-87.733,1
41.941,-87.727,1
41.941,-87.724,2
41.941,-87.72,1
41.941,-87.672,2
41.941,-87.67,1
41.941,-87.667,1
41.941,-87.655,1
41.941,-87.654,1
41.941,-87.649,4
41.941,-87.648,1
41.941,-87.641,1
41.941,-87.638,1
41.942,-87.756,1
41.942,-87.749,1
41.942,-87.748,2
41.942,-87.731,1
41.942,-87.719,1
41.942,-87.705,1
41.942,-87.699,1
41.942,-87.684,2
41.942,-87.66,1
41.942,-87.654,2
41.942,-87.653,1
41.942,-87.649,7
41.942,-87.643,1
41.943,-87.806,1
41.943,-87.787,1
41.943,-87.757,1
41.943,-87.752,1
41.943,-87.733,1
41.943,-87.731,1
41.943,-87.674,2
41.943,-87.669,2
41.943,-87.664,1
41.943,-87.655,1
41.943,-87.653,1
41.943,-87.649,9
41.943,-87.648,1
41.943,-87.645,1
41.943,-87.644,1
41.943,-87.641,1
41.943,-87.64,1
41.944,-87.767,1
41.944,-87.765,1
41.944,-87.704,1
41.944,-87.688,1
41.944,-87.664,1
41.944,-87.657,1
41.944,-87.653,2
41.944,-87.65,2
41.944,-87.649,5
41.944,-87.648,1
41.945,-87.823,1
41.945,-87.802,1
41.945,-87.776,1
41.945,-87.767,1
41.945,-87.762,1
41.945,-87.76,1
41.945,-87.753,1
41.945,-87.74,1
41.945,-87.727,1
