Latitude,Longitude,Primary Type,Hour,Month
41.78051738,-87.687342723,ROBBERY,2,10
41.866859553,-87.667012497,ROBBERY,18,10
41.870976076,-87.704012212,ROBBERY,0,10
41.937562693,-87.723940148,ROBBERY,19,10
41.90434894,-87.632937036,ROBBERY,10,9
41.891412551,-87.647934597,THEFT,17,10
41.765969246,-87.586718452,THEFT,13,10
41.880691384,-87.631223519,THEFT,20,10
41.885741029,-87.631711749,THEFT,13,10
41.65450829,-87.54714806,ROBBERY,13,10
41.950197458,-87.648999894,ROBBERY,3,10
41.831990039,-87.69486863,ROBBERY,12,10
41.809535087,-87.718783656,ROBBERY,20,10
41.911054487,-87.670146097,ROBBERY,21,10
41.893547279,-87.724329346,ROBBERY,17,10
41.885741029,-87.631711749,THEFT,14,10
41.882381731,-87.629412971,THEFT,14,10
41.867183643,-87.716682539,ROBBERY,21,10
42.010775648,-87.674332577,ROBBERY,23,10
41.873907046,-87.725430093,ROBBERY,23,10
41.685452382,-87.610527628,ROBBERY,16,10
41.844260699,-87.723853766,ROBBERY,12,10
41.768072432,-87.657834114,ROBBERY,17,10
41.910121292,-87.638560993,ROBBERY,15,10
41.896031084,-87.677056203,THEFT,17,10
41.72235203,-87.58430412,THEFT,15,10
41.939211601,-87.717698178,ROBBERY,17,10
41.866249315,-87.686028817,ROBBERY,17,10
41.913270306,-87.632916661,ROBBERY,5,10
41.884476226,-87.631310613,THEFT,12,10
41.781836278,-87.657106703,ROBBERY,8,10
41.884493832,-87.627021129,THEFT,9,10
41.853598803,-87.704395481,ROBBERY,7,10
41.918156823,-87.650066159,THEFT,5,10
41.755500772,-87.649019745,ROBBERY,3,10
41.880751096,-87.723855981,ROBBERY,0,10
41.874953495,-87.690321449,ROBBERY,1,10
41.745775308,-87.662106086,ROBBERY,0,10
41.81972301,-87.698310619,ROBBERY,20,10
41.885749789,-87.629107914,THEFT,14,10
41.752781595,-87.574788403,THEFT,13,10
41.910676312,-87.649187069,THEFT,11,10
41.875607454,-87.630963389,THEFT,15,10
41.903648466,-87.666942363,ROBBERY,22,10
41.909778047,-87.734498462,ROBBERY,23,10
41.890329168,-87.754207801,ROBBERY,0,10
41.858565761,-87.694424478,ROBBERY,20,10
41.75402749,-87.604030532,ROBBERY,18,10
41.76500206,-87.657452117,ROBBERY,18,10
41.754592961,-87.741528537,ROBBERY,19,10
41.909882217,-87.726635552,ROBBERY,15,10
41.829820933,-87.678580516,ROBBERY,12,10
41.870531003,-87.627002301,ROBBERY,16,10
41.758279022,-87.589571104,ROBBERY,9,10
41.953885576,-87.65453007,ROBBERY,2,10
41.875315733,-87.633074204,ROBBERY,23,10
41.813141685,-87.701695411,ROBBERY,21,10
41.771500688,-87.648208183,ROBBERY,19,10
41.871434621,-87.74548944,ROBBERY,23,10
41.9070744,-87.680998805,ROBBERY,22,10
41.897168546,-87.628211131,ROBBERY,20,10
41.946844482,-87.763099606,ROBBERY,18,10
41.907015211,-87.725215285,ROBBERY,13,10
41.875071613,-87.723032382,ROBBERY,19,10
41.905183635,-87.664307173,ROBBERY,16,9
41.876607964,-87.627644063,ROBBERY,5,9
41.916949436,-87.744719205,ROBBERY,21,9
41.78021834,-87.703169855,ROBBERY,6,9
41.749594037,-87.667061214,ROBBERY,14,9
41.874987809,-87.687633347,ROBBERY,14,9
41.749869687,-87.665852691,ROBBERY,17,9
41.922885269,-87.751190651,ROBBERY,15,9
41.919098203,-87.767656688,ROBBERY,14,9
41.991126087,-87.696984988,ROBBERY,21,9
41.765140839,-87.648448129,ROBBERY,7,9
41.896601766,-87.633804049,ROBBERY,11,9
41.900855777,-87.725475762,ROBBERY,18,9
41.811711026,-87.748159706,ROBBERY,21,9
41.721878286,-87.614980432,ROBBERY,11,9
41.884774252,-87.682367807,ROBBERY,5,9
41.874153389,-87.735238688,ROBBERY,0,9
41.732747085,-87.620479428,ROBBERY,21,9
41.772560844,-87.706012607,ROBBERY,13,9
41.801493071,-87.651908467,ROBBERY,1,9
41.939471603,-87.767708219,ROBBERY,2,9
41.850334671,-87.625440724,ROBBERY,7,9
41.849079661,-87.622187983,ROBBERY,5,9
41.850631098,-87.625448467,ROBBERY,22,9
41.77931212,-87.67420734,ROBBERY,14,9
41.908119143,-87.722254827,ROBBERY,19,9
41.915971151,-87.746065586,ROBBERY,17,10
41.781803054,-87.693467503,ROBBERY,14,10
41.865399465,-87.639188585,THEFT,16,10
41.910906878,-87.649195628,THEFT,9,10
41.874363641,-87.64765414,THEFT,4,10
41.887329923,-87.758072664,ROBBERY,2,10
41.85228388,-87.623789532,THEFT,23,10
41.87439642,-87.640313938,ROBBERY,23,10
41.710999922,-87.565761138,ROBBERY,19,10
41.870389849,-87.62413639,ROBBERY,19,10
41.802652116,-87.668463025,ROBBERY,20,10
41.782207371,-87.699571875,ROBBERY,19,10
41.778767526,-87.683627986,THEFT,17,10
41.889459704,-87.671981792,ROBBERY,14,10
41.883315161,-87.679136326,ROBBERY,14,10
41.904933285,-87.723324813,ROBBERY,5,10
41.903906751,-87.631079429,ROBBERY,4,9
41.910121292,-87.638560993,ROBBERY,23,9
41.720955324,-87.620569476,ROBBERY,3,9
41.892628593,-87.753070494,ROBBERY,3,9
41.882381731,-87.629412971,THEFT,7,10
41.836010789,-87.626519656,ROBBERY,23,10
41.797964029,-87.733098066,ROBBERY,22,10
41.765698047,-87.722438871,THEFT,14,10
41.885591676,-87.627938154,THEFT,12,10
41.768310643,-87.684888206,ROBBERY,23,10
41.84763752,-87.708784753,ROBBERY,20,10
41.842698682,-87.622981625,ROBBERY,5,10
41.850359857,-87.623741058,ROBBERY,1,10
41.796942971,-87.684115567,ROBBERY,0,10
41.79329893,-87.66456619,ROBBERY,23,10
41.881070251,-87.69669373,ROBBERY,23,10
41.786326928,-87.661954604,ROBBERY,21,10
41.863292009,-87.640573368,ROBBERY,19,10
41.973295663,-87.655978853,ROBBERY,22,10
41.811102593,-87.699188089,ROBBERY,0,10
41.893524718,-87.755545241,ROBBERY,19,10
41.888324749,-87.763308167,ROBBERY,18,10
41.867449629,-87.656697174,ROBBERY,14,10
41.785792907,-87.703335272,ROBBERY,23,9
41.914059936,-87.732566306,ROBBERY,20,10
41.809644125,-87.69302545,ROBBERY,1,10
41.872897441,-87.694637923,ROBBERY,23,10
41.919670586,-87.749875053,ROBBERY,22,10
41.902683256,-87.628462695,ROBBERY,10,10
41.907027279,-87.730104783,ROBBERY,2,10
41.878827891,-87.650771696,ROBBERY,13,10
41.91449236,-87.71020556,ROBBERY,19,10
41.749721482,-87.665850562,ROBBERY,16,10
41.923387252,-87.730410027,ROBBERY,13,10
41.93650641,-87.711193138,ROBBERY,22,10
41.828439817,-87.621704653,ROBBERY,20,10
41.889785771,-87.672848846,ROBBERY,21,10
41.785766526,-87.691136404,ROBBERY,20,10
41.875709834,-87.758433911,ROBBERY,21,10
41.839232854,-87.641442102,ROBBERY,17,10
41.7225474,-87.568964465,ROBBERY,19,10
41.791950089,-87.800760135,ROBBERY,21,10
41.854649511,-87.705335883,ROBBERY,20,10
41.706836112,-87.651835928,ROBBERY,16,10
41.879432838,-87.745239883,THEFT,18,10
41.930108831,-87.806466288,ROBBERY,20,10
41.885227157,-87.721312545,ROBBERY,20,10
41.875229772,-87.686253982,ROBBERY,16,10
41.96106725,-87.718344521,ROBBERY,21,9
41.763079178,-87.586246132,ROBBERY,23,8
41.87799875,-87.642904147,ROBBERY,22,8
41.803413431,-87.586052837,ROBBERY,0,8
41.920168413,-87.724197537,ROBBERY,5,8
41.801756033,-87.596697152,ROBBERY,2,8
41.921619177,-87.663426337,ROBBERY,6,8
41.72176376,-87.621714405,ROBBERY,12,7
41.887837805,-87.753201992,ROBBERY,3,7
41.76300858,-87.588475513,ROBBERY,3,7
41.830093485,-87.619312348,ROBBERY,17,7
41.77447889,-87.692055551,ROBBERY,0,7
41.925284057,-87.658967358,ROBBERY,11,6
41.800306421,-87.744526256,ROBBERY,16,6
41.852002137,-87.688646389,ROBBERY,14,5
41.753848671,-87.641681875,ROBBERY,18,5
41.882381731,-87.629412971,THEFT,16,10
41.92938643,-87.707892425,THEFT,17,10
41.879202837,-87.626113652,THEFT,16,10
41.738008783,-87.604863987,ROBBERY,15,10
41.866968401,-87.715440023,ROBBERY,16,10
41.744174654,-87.65963834,ROBBERY,11,10
41.899779997,-87.721335223,ROBBERY,13,10
41.882457198,-87.627847776,THEFT,11,10
41.859461081,-87.661366361,ROBBERY,8,10
41.767704309,-87.672394363,ROBBERY,4,10
41.761228524,-87.667772896,THEFT,15,10
41.664610179,-87.641466634,ROBBERY,1,10
41.708234556,-87.618666451,ROBBERY,18,10
41.854317042,-87.715378277,ROBBERY,21,10
41.785197778,-87.613262047,ROBBERY,8,10
41.786128596,-87.665594061,ROBBERY,12,10
41.771177146,-87.637298335,ROBBERY,17,10
41.733460438,-87.637463882,ROBBERY,8,10
41.961490618,-87.676373879,ROBBERY,7,9
41.963880871,-87.708330999,ROBBERY,20,9
41.935432921,-87.668504341,ROBBERY,15,8
41.768096835,-87.663878589,THEFT,20,10
41.879202837,-87.626113652,THEFT,12,10
41.885741029,-87.631711749,THEFT,19,10
41.913290027,-87.68974208,ROBBERY,20,10
41.946795935,-87.683707513,ROBBERY,16,10
41.851684365,-87.634774508,ROBBERY,15,10
41.797615741,-87.631903671,ROBBERY,12,10
41.900769272,-87.626918932,ROBBERY,17,10
41.885741029,-87.631711749,THEFT,16,10
41.873907046,-87.725430093,ROBBERY,11,10
41.809372853,-87.704024967,ROBBERY,14,10
42.018503716,-87.684527475,ROBBERY,9,5
41.866506845,-87.696258172,ROBBERY,20,10
41.967574692,-87.650075191,ROBBERY,16,10
41.870534899,-87.730216699,ROBBERY,5,10
41.756739336,-87.556783105,ROBBERY,5,10
41.911797376,-87.781516706,ROBBERY,1,10
41.814588408,-87.600581631,ROBBERY,21,10
41.885741029,-87.631711749,THEFT,17,10
41.677830552,-87.620503762,THEFT,6,10
41.831005012,-87.62692698,ROBBERY,12,10
41.692358646,-87.623096746,ROBBERY,4,10
41.845625475,-87.720923066,ROBBERY,23,10
41.828094959,-87.623183456,ROBBERY,23,10
41.750205507,-87.642805728,ROBBERY,18,10
41.835686337,-87.620644613,ROBBERY,4,10
41.90378895,-87.667506613,ROBBERY,17,10
41.691653719,-87.641147626,ROBBERY,14,10
41.724272306,-87.653018079,ROBBERY,14,9
41.975729738,-87.710237831,ROBBERY,20,8
41.894874762,-87.762654911,ROBBERY,15,8
41.975702441,-87.712797693,ROBBERY,22,6
41.76895106,-87.57148207,ROBBERY,15,10
41.762087314,-87.613575471,ROBBERY,23,10
41.852051675,-87.683800849,THEFT,21,10
41.884650262,-87.627915459,THEFT,15,10
41.759012808,-87.560215615,ROBBERY,13,10
41.880717301,-87.72628358,THEFT,13,10
41.885487535,-87.726422045,ROBBERY,12,10
41.739185933,-87.648570093,ROBBERY,9,10
41.967574292,-87.713339898,ROBBERY,1,10
41.87150962,-87.739265383,ROBBERY,2,10
41.882334457,-87.757886124,ROBBERY,6,10
41.925398449,-87.652311296,THEFT,0,10
41.86606099,-87.710532902,ROBBERY,4,10
41.732429048,-87.585553602,ROBBERY,23,10
41.723534533,-87.625380003,ROBBERY,21,10
41.777743077,-87.657791298,ROBBERY,18,10
41.751452878,-87.624567581,ROBBERY,5,9
41.79580867,-87.633034559,ROBBERY,19,9
41.782114987,-87.739288292,ROBBERY,12,9
41.862842557,-87.716232325,ROBBERY,0,6
41.968370106,-87.716395256,ROBBERY,16,8
41.968224063,-87.729704278,ROBBERY,1,8
41.721286624,-87.571686382,ROBBERY,20,10
41.936122238,-87.727099925,ROBBERY,11,10
41.830750796,-87.626643572,THEFT,16,10
41.846229464,-87.695259244,ROBBERY,10,10
41.828415121,-87.621704927,ROBBERY,19,10
41.885741029,-87.631711749,THEFT,13,10
41.760032495,-87.562079972,ROBBERY,21,10
41.982270338,-87.806941262,THEFT,19,10
41.885741029,-87.631711749,THEFT,19,10
41.885481891,-87.627935689,THEFT,19,10
41.826101385,-87.621653502,ROBBERY,15,10
41.98287878,-87.791440835,THEFT,11,10
41.750772111,-87.624538423,THEFT,10,10
41.870350043,-87.773377376,ROBBERY,0,10
41.99827946,-87.670664922,ROBBERY,0,10
41.948948505,-87.676186535,ROBBERY,3,10
41.987290128,-87.659082087,ROBBERY,22,10
41.857886203,-87.709081493,ROBBERY,23,10
41.804212525,-87.593764158,ROBBERY,19,10
41.896442307,-87.655722728,THEFT,15,10
41.785298412,-87.762021668,ROBBERY,15,10
41.754526405,-87.557037006,ROBBERY,13,10
42.013796364,-87.679982964,ROBBERY,19,10
41.998226655,-87.697226955,ROBBERY,20,10
41.931780735,-87.727593069,ROBBERY,3,10
41.916328166,-87.682488141,ROBBERY,4,10
41.721623343,-87.624748959,ROBBERY,4,10
41.685042484,-87.645238242,ROBBERY,21,9
41.714462956,-87.604924818,ROBBERY,14,9
41.750542899,-87.650585924,ROBBERY,0,10
41.909945419,-87.752660197,ROBBERY,19,10
41.87568438,-87.760479356,ROBBERY,2,10
41.708257158,-87.64530204,ROBBERY,17,8
41.704340312,-87.645186331,ROBBERY,15,8
41.704625825,-87.641546835,ROBBERY,15,8
41.902243139,-87.756083772,ROBBERY,20,10
41.812407401,-87.723755992,ROBBERY,1,10
41.780368697,-87.664242259,ROBBERY,16,10
41.881722193,-87.624356274,THEFT,13,10
41.79482934,-87.696275397,THEFT,19,10
41.84323059,-87.725735235,ROBBERY,6,10
41.878157774,-87.761746134,ROBBERY,10,10
41.889046347,-87.643240599,ROBBERY,0,10
41.892481871,-87.627395901,ROBBERY,0,10
41.758275675,-87.622421712,ROBBERY,21,10
41.891412551,-87.647934597,THEFT,19,10
41.910107045,-87.707676543,ROBBERY,18,10
41.893676841,-87.631176812,ROBBERY,4,10
41.8716728,-87.72173192,ROBBERY,3,10
41.865783217,-87.720110283,ROBBERY,0,10
41.883500187,-87.627876698,THEFT,11,10
41.779012821,-87.664208692,ROBBERY,0,10
42.001822361,-87.689987495,ROBBERY,22,10
41.860345472,-87.715246819,ROBBERY,23,10
41.886169843,-87.620686081,ROBBERY,23,10
41.881088655,-87.720764494,ROBBERY,0,10
41.888165132,-87.622937212,THEFT,19,9
41.89771468,-87.639933321,ROBBERY,19,9
41.756781972,-87.561481174,ROBBERY,21,10
41.8996416,-87.61896785,THEFT,18,10
41.749270147,-87.554062372,ROBBERY,18,10
41.996326697,-87.702020916,ROBBERY,18,10
41.963070794,-87.655984213,ROBBERY,18,10
41.817654974,-87.623056687,ROBBERY,18,10
41.937897392,-87.713667869,ROBBERY,15,10
41.883221997,-87.625926112,THEFT,18,10
41.853813131,-87.715060116,ROBBERY,14,10
41.886666806,-87.657497011,THEFT,10,10
41.880830829,-87.623995243,THEFT,11,10
41.881556538,-87.627758535,THEFT,17,10
41.884241526,-87.650644304,ROBBERY,12,10
41.890389116,-87.628021263,ROBBERY,1,10
41.91028988,-87.690106536,ROBBERY,12,10
41.801491341,-87.622637403,ROBBERY,9,10
41.804133114,-87.703859846,ROBBERY,6,10
41.896442307,-87.655722728,THEFT,16,9
41.872823407,-87.726013143,ROBBERY,8,9
41.870926294,-87.708969318,ROBBERY,16,6
41.763695032,-87.689333217,ROBBERY,16,6
41.901680889,-87.628345154,THEFT,20,10
41.783364045,-87.614488863,ROBBERY,21,10
41.884810136,-87.711118369,ROBBERY,9,10
41.777783389,-87.615563072,ROBBERY,13,10
41.788987036,-87.74147999,ROBBERY,14,10
41.783425593,-87.622173294,ROBBERY,8,10
41.994567578,-87.65905678,THEFT,15,10
41.729618252,-87.551244573,THEFT,14,10
41.721623049,-87.624701342,THEFT,20,10
41.936670144,-87.663709881,ROBBERY,4,10
41.879363342,-87.635754673,THEFT,12,10
41.913823574,-87.648664814,ROBBERY,0,10
41.919969121,-87.65025259,ROBBERY,0,10
41.947591992,-87.64741769,ROBBERY,3,10
41.976218182,-87.666752695,ROBBERY,22,10
41.958363783,-87.75251497,ROBBERY,16,9
41.891098292,-87.764789327,ROBBERY,0,8
41.746827514,-87.625706809,ROBBERY,15,10
41.866264617,-87.718273702,ROBBERY,6,9
41.8020092,-87.622063199,ROBBERY,0,9
41.766781131,-87.612870529,ROBBERY,0,8
41.93785532,-87.669798651,ROBBERY,23,10
41.847283446,-87.683059988,ROBBERY,22,10
41.976280081,-87.71355703,ROBBERY,16,10
41.76680404,-87.605619683,THEFT,13,10
41.880586067,-87.710994105,THEFT,18,10
41.785821313,-87.693577884,ROBBERY,12,10
41.99094269,-87.689685077,ROBBERY,16,10
41.96538061,-87.659110921,ROBBERY,12,10
41.867908047,-87.731148225,ROBBERY,17,10
41.876807805,-87.70354742,ROBBERY,19,10
41.828415121,-87.621704927,THEFT,16,10
41.893697298,-87.709335252,ROBBERY,15,10
41.983649153,-87.658712242,ROBBERY,0,10
41.769185486,-87.625732415,THEFT,0,10
41.896524521,-87.639163841,ROBBERY,16,10
41.932810226,-87.644430195,THEFT,12,10
41.854597325,-87.721083417,ROBBERY,11,10
41.967538619,-87.713340244,THEFT,10,10
41.922841872,-87.645121689,ROBBERY,16,10
41.902366869,-87.709430842,ROBBERY,14,10
41.888993854,-87.626934833,THEFT,17,10
41.968585685,-87.692134876,THEFT,11,10
41.722248248,-87.625064445,ROBBERY,2,10
41.931352455,-87.76016528,ROBBERY,11,10
41.873807522,-87.69445629,THEFT,14,10
41.88233367,-87.627841791,THEFT,18,10
41.725455986,-87.600928591,ROBBERY,22,10
41.881553034,-87.661024778,THEFT,1,10
41.893676531,-87.635628328,THEFT,22,10
41.80235749,-87.597625511,THEFT,17,10
41.971071069,-87.704881261,ROBBERY,20,10
41.764929166,-87.662339013,ROBBERY,0,10
41.909498816,-87.756066167,ROBBERY,21,10
41.94673029,-87.727411135,ROBBERY,1,9
41.736972852,-87.581650117,ROBBERY,5,9
41.810740003,-87.675220451,ROBBERY,20,9
41.908452786,-87.765880756,ROBBERY,15,9
41.864384822,-87.721874806,ROBBERY,21,8
41.855190551,-87.623871195,THEFT,1,10
41.904563274,-87.640674736,ROBBERY,10,10
41.882381731,-87.629412971,THEFT,17,10
41.88233367,-87.627841791,THEFT,18,10
41.88425104,-87.667691147,ROBBERY,23,10
41.904409238,-87.667522209,ROBBERY,2,10
41.994489811,-87.695877312,ROBBERY,23,10
41.76601381,-87.591904716,ROBBERY,17,10
41.895074928,-87.742011123,ROBBERY,21,10
41.930052858,-87.665899543,ROBBERY,21,10
41.844437818,-87.710827062,ROBBERY,12,10
41.881974072,-87.631407775,THEFT,14,10
41.902085462,-87.641168032,ROBBERY,16,10
41.879297767,-87.725621359,ROBBERY,10,10
41.968528084,-87.699055883,THEFT,10,10
41.860040167,-87.717672584,ROBBERY,23,10
41.903168666,-87.678467174,ROBBERY,16,10
41.892289009,-87.744582066,ROBBERY,1,10
41.764748911,-87.644401916,ROBBERY,4,10
41.852045995,-87.684252376,ROBBERY,18,10
41.847609583,-87.711222061,ROBBERY,15,10
41.70538085,-87.620939276,ROBBERY,11,10
41.777650043,-87.739824442,ROBBERY,2,10
41.750782715,-87.625813624,ROBBERY,7,10
41.751214876,-87.571098146,ROBBERY,5,10
41.945554979,-87.687009994,ROBBERY,6,10
41.896265798,-87.655574,ROBBERY,15,9
41.85381752,-87.673435596,ROBBERY,1,10
41.758352248,-87.645826438,ROBBERY,2,10
41.858004882,-87.65268175,ROBBERY,0,10
41.976290414,-87.905227221,THEFT,19,10
41.744088125,-87.560039248,ROBBERY,11,10
41.768727829,-87.624945647,THEFT,22,10
41.94002898,-87.645131711,ROBBERY,20,10
41.769836789,-87.57303688,ROBBERY,12,10
41.885741029,-87.631711749,THEFT,15,10
41.997843628,-87.683229049,ROBBERY,23,10
41.656687835,-87.605133416,ROBBERY,22,10
41.88946287,-87.624222942,THEFT,21,10
41.904937883,-87.736207798,ROBBERY,20,10
41.851401622,-87.716210168,ROBBERY,17,10
41.837650931,-87.646266397,THEFT,3,10
41.800923887,-87.596171219,ROBBERY,22,10
41.742900733,-87.643814722,ROBBERY,17,10
41.724369056,-87.626312285,ROBBERY,23,10
41.853804898,-87.715060195,ROBBERY,23,10
41.677797185,-87.622649219,THEFT,20,10
41.85384608,-87.715063469,ROBBERY,21,10
41.892605313,-87.619839586,ROBBERY,21,10
41.908706263,-87.736312283,ROBBERY,22,10
41.90546759,-87.73622123,ROBBERY,22,10
41.742173435,-87.641067011,ROBBERY,17,10
41.73690503,-87.648506389,ROBBERY,19,10
41.735931109,-87.653642482,ROBBERY,17,10
41.728592358,-87.59614881,ROBBERY,18,10
41.808018808,-87.664959644,ROBBERY,16,10
41.881005857,-87.750193876,ROBBERY,18,10
41.88060406,-87.736089224,ROBBERY,8,10
41.900170246,-87.62723776,ROBBERY,13,10
41.807542507,-87.617780198,ROBBERY,4,10
41.684809877,-87.642147208,THEFT,12,10
41.880801792,-87.625515824,THEFT,10,10
41.944692907,-87.663953082,ROBBERY,2,10
41.764083357,-87.693016796,THEFT,7,10
41.793285285,-87.717593067,ROBBERY,6,10
41.74204988,-87.676585553,ROBBERY,18,9
41.706200443,-87.642811717,ROBBERY,10,9
41.736259984,-87.628068782,ROBBERY,14,2
41.877781712,-87.657627356,THEFT,12,10
41.809860998,-87.645565723,THEFT,13,10
41.756640447,-87.663590843,ROBBERY,19,10
41.959068467,-87.651596273,ROBBERY,15,10
41.769022335,-87.620206266,ROBBERY,12,10
41.885794778,-87.731615614,ROBBERY,21,10
41.722362932,-87.583871749,ROBBERY,18,10
41.952956098,-87.712871328,ROBBERY,13,10
41.87766908,-87.629284766,THEFT,15,10
41.873696851,-87.71078189,ROBBERY,18,10
41.852905207,-87.627981752,ROBBERY,14,10
41.855749808,-87.72727224,ROBBERY,1,10
41.909422255,-87.675974898,THEFT,2,10
41.949986277,-87.658758518,THEFT,2,10
41.90316534,-87.629210442,THEFT,4,10
42.007919177,-87.665351128,ROBBERY,19,1
41.783451628,-87.70326286,ROBBERY,2,10
41.743487398,-87.605018257,ROBBERY,2,10
41.69041605,-87.662908898,ROBBERY,22,10
41.80158649,-87.619394194,ROBBERY,15,10
41.845360069,-87.631822817,ROBBERY,4,10
41.869039928,-87.705753118,ROBBERY,15,10
41.890132638,-87.621589582,THEFT,13,10
41.924158759,-87.699399996,THEFT,1,10
41.880775433,-87.627029031,THEFT,14,10
41.883500187,-87.627876698,THEFT,13,10
41.808201741,-87.684420054,ROBBERY,23,10
41.852449027,-87.715021865,ROBBERY,14,10
41.854459796,-87.715387915,ROBBERY,11,10
41.890375396,-87.628021414,THEFT,5,10
41.904370109,-87.631460067,ROBBERY,8,10
41.84430575,-87.720458545,ROBBERY,21,10
41.767726292,-87.663867778,ROBBERY,21,10
41.739660888,-87.646762322,ROBBERY,4,10
41.92938643,-87.707892425,THEFT,19,10
41.852731587,-87.701390474,ROBBERY,15,10
41.854754111,-87.717558103,ROBBERY,14,10
41.885888079,-87.627942238,THEFT,14,10
41.884697098,-87.765018683,ROBBERY,13,10
41.95885623,-87.653289775,ROBBERY,23,10
41.896285,-87.667298068,ROBBERY,5,10
41.750940757,-87.625185222,THEFT,17,10
41.703418158,-87.631562476,ROBBERY,0,10
41.681109736,-87.642018411,ROBBERY,7,8
41.705717816,-87.702546548,ROBBERY,22,6
41.851099674,-87.699068471,ROBBERY,22,10
41.889203826,-87.631640804,THEFT,22,10
41.756633742,-87.56147562,ROBBERY,22,10
41.884276844,-87.622098929,THEFT,19,10
41.898006658,-87.75077386,ROBBERY,9,10
41.890013771,-87.631705393,THEFT,0,10
41.976290414,-87.905227221,THEFT,5,10
41.87395563,-87.753940727,ROBBERY,4,10
41.675299766,-87.621750607,ROBBERY,4,10
41.885741529,-87.631344503,THEFT,13,10
41.706063215,-87.639165667,ROBBERY,11,10
41.895709739,-87.626162963,ROBBERY,9,10
41.866507048,-87.696294883,ROBBERY,0,10
41.887132853,-87.772602845,ROBBERY,9,10
41.913236156,-87.649560197,ROBBERY,6,10
41.710427575,-87.618715409,THEFT,21,10
41.744207786,-87.631701108,ROBBERY,11,10
41.875588919,-87.632421308,ROBBERY,18,9
41.866264617,-87.718273702,ROBBERY,20,9
41.851393305,-87.723903515,ROBBERY,17,7
41.917671378,-87.658933611,ROBBERY,15,1
41.884484068,-87.623213022,THEFT,12,10
41.793859661,-87.679500386,ROBBERY,6,10
41.884807837,-87.760243624,ROBBERY,14,10
41.960211239,-87.708216117,ROBBERY,0,10
42.007945779,-87.681433661,ROBBERY,16,10
42.01603789,-87.668905596,ROBBERY,11,10
41.870970177,-87.704438172,ROBBERY,23,10
41.72115386,-87.632321921,ROBBERY,8,10
41.881703396,-87.626203588,THEFT,12,10
41.852062372,-87.636466158,ROBBERY,1,10
41.751827103,-87.559231739,ROBBERY,17,10
42.019529832,-87.689363741,ROBBERY,17,10
41.866810739,-87.625817031,THEFT,15,10
41.8665066,-87.696214119,ROBBERY,11,10
41.945367022,-87.801767931,THEFT,16,10
41.732148453,-87.637430415,ROBBERY,13,10
41.751443901,-87.554102046,ROBBERY,10,10
41.89337516,-87.753096793,ROBBERY,1,10
41.750361841,-87.656161828,ROBBERY,1,10
